Claim Number,Date Received,Incident D,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2015110626672,20-Oct-15,24-Sep-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$37.00 ,Settle
2015111626923,22-Oct-15,8-Oct-15,BWI,Baltimore/Washington Intl Thurgood Marshall,-,Property Damage,Checkpoint,Personal Electronics,-,-
2015111226810,26-Oct-15,11-Oct-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015111326863,26-Oct-15,11-Oct-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$75.00 ,Settle
2015111626882,2-Nov-15,1-Nov-15,BWI,Baltimore/Washington Intl Thurgood Marshall,-,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2015111726931,2-Nov-15,2-Nov-15,BWI,Baltimore/Washington Intl Thurgood Marshall,American Airlines  ,Property Damage,Checkpoint,Personal Electronics,-,-
2015111927004,2-Nov-15,25-Sep-15,BWI,Baltimore/Washington Intl Thurgood Marshall,British Airways  ,Passenger Property Loss,Checkpoint,Cameras; Cameras; Cameras; Cameras; Cameras,$0.00 ,Deny
2015110526588,5-Nov-15,17-Oct-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2015110926705,9-Nov-15,16-Oct-15,BWI,Baltimore/Washington Intl Thurgood Marshall,-,Property Damage,Checkpoint,Computer & Accessories,$650.00 ,Settle
2015120227228,12-Nov-15,24-Sep-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2015112327095,12-Nov-15,11-Feb-15,BWI,Baltimore/Washington Intl Thurgood Marshall,American Eagle  ,Property Damage,Checked Baggage,Personal Electronics,-,-
2015121027469,19-Nov-15,9-Nov-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$138.95 ,Settle
2015122127704,7-Dec-15,18-Nov-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2015122127742,7-Dec-15,4-Dec-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,$15.85 ,Settle
2016010828210,28-Dec-15,23-Dec-15,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015082825139,21-Aug-15,16-May-15,BZN,Bozeman Yellowstone International Airport,-,Passenger Property Loss,Checkpoint,Sporting Equipment & Supplies,-,-
2015032421476,24-Mar-15,24-Sep-14,CAE,Columbia Metropolitan,-,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015061923262,10-Jun-15,24-May-15,CAE,Columbia Metropolitan,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$80.00 ,Approve in Full
2015072023981,8-Jul-15,24-Jun-15,CAE,Columbia Metropolitan,-,Passenger Property Loss,Checkpoint,Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches,$0.00 ,Deny
2015121427510,1-Dec-15,14-Oct-15,CAE,Columbia Metropolitan,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2016011528350,30-Dec-15,18-Dec-15,CAE,Columbia Metropolitan,American Airlines  ,Property Damage,Checked Baggage,Cosmetics & Grooming; Food & Drink,-,-
2015020420384,4-Feb-15,29-Dec-14,CAK,Akron-Canton Regional,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015021320579,13-Feb-15,23-Jan-15,CAK,Akron-Canton Regional,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015050422294,29-Apr-15,24-Apr-15,CAK,Akron-Canton Regional,USAir  ,Property Damage,Checkpoint,-,$129.99 ,Approve in Full
2015062423386,8-Jun-15,25-May-15,CAK,Akron-Canton Regional,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Other,$0.00 ,Deny
2015072023957,20-Jul-15,9-Jul-15,CAK,Akron-Canton Regional,-,Passenger Property Loss,Checked Baggage,Food & Drink,$13.00 ,Approve in Full
2015080324438,24-Jul-15,9-Jul-15,CAK,Akron-Canton Regional,Southeast Airlines,Passenger Property Loss,Checked Baggage,Food & Drink,-,-
2015102826372,9-Oct-15,2-Oct-15,CAK,Akron-Canton Regional,UAL  ,Property Damage,Checked Baggage,Home Decor; Home Decor,$100.00 ,Settle
2015110326491,14-Oct-15,3-Feb-15,CAK,Akron-Canton Regional,-,Passenger Property Loss,Checked Baggage,Clothing,$80.00 ,Settle
2015110526596,20-Oct-15,13-Sep-15,CAK,Akron-Canton Regional,USAir  ,Property Damage,Checkpoint,Personal Accessories,$294.99 ,Approve in Full
2015032721556,27-Mar-15,22-Dec-14,CDC,Cedar City Municipal,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2015052822817,21-May-15,6-May-15,CHA,Chattanooga Metropolitan,USAir  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2015060822958,24-May-15,21-May-15,CHA,Chattanooga Metropolitan,Delta Air Lines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$40.00 ,Approve in Full
2015052922835,26-May-15,2-Apr-15,CHA,Chattanooga Metropolitan,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015062223310,9-Jun-15,2-Jan-15,CHA,Chattanooga Metropolitan,USAir  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2015012320116,23-Jan-15,10-Dec-14,CHS,Charleston International,Jet Blue,Property Damage,Checkpoint,Personal Accessories,$284.05 ,Settle
2015012620178,27-Jan-15,4-Jan-15,CHS,Charleston International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$69.30 ,Approve in Full
2015020620459,6-Feb-15,2-Feb-15,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015031021097,10-Mar-15,21-Feb-15,CHS,Charleston International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015031721288,17-Mar-15,3-Mar-15,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$9.99 ,Approve in Full
2015040121648,1-Apr-15,24-Mar-15,CHS,Charleston International,Southwest Airlines  ,Passenger Property Loss,-,-,$0.00 ,Deny
2015040221719,2-Apr-15,4-Sep-14,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015041621953,13-Apr-15,11-Apr-15,CHS,Charleston International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$105.00 ,Approve in Full
2015042722133,17-Apr-15,8-Apr-15,CHS,Charleston International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Clothing,$130.69 ,Approve in Full
2015043022221,27-Apr-15,23-Mar-15,CHS,Charleston International,USAir  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$53.99 ,Approve in Full
2015052122659,19-May-15,18-May-15,CHS,Charleston International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$99.00 ,Approve in Full
2015060222899,28-May-15,24-May-15,CHS,Charleston International,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015060922979,29-May-15,14-Apr-15,CHS,Charleston International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015060922982,29-May-15,14-Apr-15,CHS,Charleston International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015061723200,11-Jun-15,27-May-15,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2015072024001,14-Jul-15,5-Apr-15,CHS,Charleston International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,$65.00 ,Approve in Full
2015072224114,14-Jul-15,12-Jul-15,CHS,Charleston International,Southwest Airlines  ,Property Damage,Checked Baggage,Audio/Video; Food & Drink; Other,$0.00 ,Deny
2015082425057,20-Aug-15,3-Jun-15,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches,-,-
2015082425055,21-Aug-15,4-Aug-15,CHS,Charleston International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$14.00 ,Approve in Full
2015091525369,28-Aug-15,2-Aug-15,CHS,Charleston International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$149.95 ,Approve in Full
2015100125797,14-Sep-15,30-Aug-15,CHS,Charleston International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$29.00 ,Approve in Full
2015100225849,16-Sep-15,25-Aug-15,CHS,Charleston International,Turkish Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2015100525883,24-Sep-15,12-Jul-15,CHS,Charleston International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015102326228,7-Oct-15,9-Aug-15,CHS,Charleston International,Southwest Airlines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$43.23 ,Approve in Full
2015111226811,26-Oct-15,17-Oct-15,CHS,Charleston International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015120227249,16-Nov-15,14-Nov-15,CHS,Charleston International,American Airlines  ,Passenger Property Loss,Checked Baggage,Currency,-,-
2015120927437,19-Nov-15,2-Oct-15,CHS,Charleston International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Medical/Science,-,-
2015122927953,23-Nov-15,3-Oct-15,CHS,Charleston International,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,-,-
2015121527587,30-Nov-15,27-Nov-15,CHS,Charleston International,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,-,-
2015123027985,16-Dec-15,3-Dec-15,CHS,Charleston International,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,-
2016011128252,29-Dec-15,21-Dec-15,CHS,Charleston International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Toys & Games,-,-
2015033021589,30-Mar-15,6-Mar-15,CID,Eastern Iowa,American Eagle  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2015070223646,26-Jun-15,22-Jun-15,CID,Eastern Iowa,Delta Air Lines  ,Property Damage,Checked Baggage,Food & Drink; Other,$150.00 ,Approve in Full
2015071423819,1-Jul-15,11-Aug-14,CID,Eastern Iowa,Allegiant Air,Passenger Property Loss,Checkpoint,Currency,$20.00 ,Approve in Full
2015102026126,30-Sep-15,3-Sep-15,CID,Eastern Iowa,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$100.00 ,Approve in Full
2015040121679,1-Apr-15,24-Mar-15,CKB,Harrison Marion Regional,Silverjet,Property Damage,Checked Baggage,Baggage/Cases/Purses,$200.00 ,Approve in Full
2015052122671,19-May-15,14-May-15,CKB,Harrison Marion Regional,Silverjet,-,Checkpoint,Cosmetics & Grooming,$690.15 ,Approve in Full
2015061623171,5-Jun-15,4-May-15,CKB,Harrison Marion Regional,Silverjet,Passenger Property Loss,Checked Baggage,-,-,-
2015010719627,5-Jan-15,28-Nov-14,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2015011219789,12-Jan-15,30-Dec-14,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015011219813,13-Jan-15,26-Dec-14,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015011619948,16-Jan-15,12-Jan-15,CLE,Cleveland Hopkins International,USAir  ,Property Damage,Checkpoint,Other,$0.00 ,Deny
2015012820214,28-Jan-15,14-Dec-14,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Jewelry & Watches; Jewelry & Watches; Jewelry & Watches,$0.00 ,Deny
2015012920273,29-Jan-15,5-Jan-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015012920280,29-Jan-15,6-Jan-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$74.73 ,Approve in Full
2015020220328,2-Feb-15,18-Jan-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015020320347,3-Feb-15,28-Jan-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Other; Other,$0.00 ,Deny
2015020520436,4-Feb-15,13-Jan-15,CLE,Cleveland Hopkins International,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015020920491,9-Feb-15,7-Feb-15,CLE,Cleveland Hopkins International,American Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015022720922,27-Feb-15,4-Feb-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,Deny
2015030420989,4-Mar-15,20-Oct-14,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Clothing,$105.00 ,Approve in Full
2015030420999,4-Mar-15,8-Feb-15,CLE,Cleveland Hopkins International,USAir  ,Property Damage,Checkpoint,Personal Accessories,$152.92 ,Settle
2015030921080,9-Mar-15,14-Feb-15,CLE,Cleveland Hopkins International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2015031621251,16-Mar-15,13-Feb-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$400.00 ,Settle
2015031821334,18-Mar-15,20-Feb-15,CLE,Cleveland Hopkins International,Spirit Airlines,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2015032721566,26-Mar-15,11-Mar-15,CLE,Cleveland Hopkins International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Personal Electronics,$0.00 ,Deny
2015040121668,31-Mar-15,25-Feb-15,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checkpoint,Personal Electronics,$755.56 ,Settle
2015041621962,13-Apr-15,30-Mar-15,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2015042722116,20-Apr-15,21-Mar-15,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checked Baggage,"Books, Magazines & Other; Tools & Home Improvement Supplies",$0.00 ,Deny
2015051122460,30-Apr-15,31-Dec-14,CLE,Cleveland Hopkins International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015050522309,5-May-15,31-Dec-14,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2015051522539,11-May-15,5-May-15,CLE,Cleveland Hopkins International,Delta Air Lines  ,Property Damage,Checked Baggage,Household Items,$0.00 ,Deny
2015060222907,28-May-15,14-May-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$404.06 ,Approve in Full
2015061123026,1-Jun-15,20-Apr-15,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checked Baggage,Household Items,$0.00 ,Deny
2015062423379,8-Jun-15,13-May-15,CLE,Cleveland Hopkins International,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Other,$0.00 ,Deny
2015070723672,29-Jun-15,24-Jun-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2015071423825,1-Jul-15,10-Jun-15,CLE,Cleveland Hopkins International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015071523838,6-Jul-15,3-Jul-15,CLE,Cleveland Hopkins International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2015071523841,6-Jul-15,25-Jun-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015072024008,13-Jul-15,18-Jun-15,CLE,Cleveland Hopkins International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$11.00 ,Approve in Full
2015080324430,23-Jul-15,21-Jun-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing; Cosmetics & Grooming,$98.54 ,Approve in Full
2015080424495,28-Jul-15,24-Jul-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$220.00 ,Approve in Full
2014111418364,3-Aug-15,16-Oct-14,CLE,Cleveland Hopkins International,Frontier Airlines,Personal Injury,Checkpoint,-,-,-
2015080324444,3-Aug-15,3-Aug-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015080324466,3-Aug-15,20-Jul-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$70.00 ,Approve in Full
2015080724714,6-Aug-15,17-Jul-15,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checkpoint,Home Decor; Other; Other,$425.00 ,Approve in Full
2015081724928,6-Aug-15,12-May-15,CLE,Cleveland Hopkins International,Jet Blue,Property Damage,Checked Baggage,Computer & Accessories,$741.80 ,Approve in Full
2015081424866,12-Aug-15,8-Jul-15,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checked Baggage,Audio/Video,$0.00 ,Deny
2015081924978,19-Aug-15,8-Aug-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$59.00 ,Approve in Full
2015082825131,21-Aug-15,12-Aug-15,CLE,Cleveland Hopkins International,-,Passenger Property Loss,Checkpoint,Other; Other,-,-
2015083125165,24-Aug-15,10-Aug-15,CLE,Cleveland Hopkins International,Frontier Airlines,Property Damage,Checked Baggage,Home Decor,$0.00 ,Deny
2015090225268,28-Aug-15,2-Aug-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics; Personal Electronics,$0.00 ,Deny
2015091425342,1-Sep-15,29-Aug-15,CLE,Cleveland Hopkins International,UAL  ,Property Damage,Checked Baggage,Household Items,$0.00 ,Deny
2015091525368,1-Sep-15,31-Aug-15,CLE,Cleveland Hopkins International,USAir  ,Property Damage,Checked Baggage,Personal Electronics,$174.01 ,Approve in Full
2015091625382,1-Sep-15,9-Aug-15,CLE,Cleveland Hopkins International,USAir  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$50.00 ,Settle
2015100525894,21-Sep-15,20-Sep-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other",$20.00 ,Approve in Full
2015101926079,29-Sep-15,27-Sep-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$37.44 ,Approve in Full
2015102026135,30-Sep-15,15-Sep-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2015102926390,8-Oct-15,28-Sep-15,CLE,Cleveland Hopkins International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015110926738,16-Oct-15,29-Sep-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Currency,$0.00 ,Deny
2015110626653,21-Oct-15,2-Aug-15,CLE,Cleveland Hopkins International,-,Property Damage,Checkpoint,Computer & Accessories,-,-
2015110926695,28-Oct-15,9-Oct-15,CLE,Cleveland Hopkins International,-,Property Damage,Checked Baggage,Toys & Games,$0.00 ,Deny
2015111726926,2-Nov-15,15-Sep-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches; Jewelry & Watches,$0.00 ,Deny
2015111826972,3-Nov-15,15-Oct-15,CLE,Cleveland Hopkins International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Food & Drink,-,-
2015112327092,12-Nov-15,18-Oct-15,CLE,Cleveland Hopkins International,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015120127196,12-Nov-15,24-Oct-15,CLE,Cleveland Hopkins International,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2016011128243,12-Nov-15,24-Oct-15,CLE,Cleveland Hopkins International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2015120227213,16-Nov-15,23-Oct-15,CLE,Cleveland Hopkins International,UAL  ,Passenger Property Loss,Checked Baggage,-,-,-
